feature	logFC	AveExpr	t	P.Value	adj.P.Val	B	name	name_lipid1	name_lipid3	identity	abbreviation	composition	pre_fatty_acid_length	n_doub_bonds	definition	m_z	rt	main_fat_acd_length_num	main_fat_acd_length_fct	definition2
NA_740.51933_7.95	0.20524134844823402	14.042564146914987	0.6868621179993845	0.5057152351084999	0.6533749028481981	-6.5024439092246515	NA	NA	NA	NA	NA	NA	NA	NA	NA	740.51933	7.95	NA	NA	NA
PE 38:5; PE 18:1 20:4_765.52931_8.06	0.08271260002450269	17.110607080898735	0.4984704833358349	0.6275010617956631	0.7521205709101703	-6.503986942440541	PE 38:5; PE 18:1 20:4	PE 38:5	PE 38:5	PE 38:5	PE	38:5	38	5	PE	765.52931	8.06	38	38	PE 38:5
PE 40:4; PE 18:0 22:4_795.57545_9.6	0.22743619133463283	15.442202589397942	0.6421750897603865	0.5332879769509138	0.6782247688995985	-6.504208671028058	PE 40:4; PE 18:0 22:4	PE 40:4	PE 40:4	PE 40:4	PE	40:4	40	4	PE	795.57545	9.6	40	40	PE 40:4
NA_529.52233_8.93	-0.0751545510484766	11.754148302119383	-0.45258555073026674	0.6592233686694012	0.7733197209391053	-6.504742696030013	NA	NA	NA	NA	NA	NA	NA	NA	NA	529.52233	8.93	NA	NA	NA
PC 32:1; PC 16:0 16:1_731.54552_8.33	-0.0849260649832019	16.087291947895206	-0.6261338897645926	0.5433927449832956	0.6854173000001141	-6.506626312685828	PC 32:1; PC 16:0 16:1	PC 32:1	PC 32:1	PC 32:1	PC	32:1	32	1	PC	731.54552	8.33	32	32	PC 32:1
LPC 20:3-SN1_545.34865_3.13	0.06654806657460549	13.930604162539934	0.43227788399943956	0.673493150246534	0.7846700549939155	-6.508672515536231	LPC 20:3-SN1	LPC 20:3	LPC 20:3	LPC 20:3-SN1	LPC	20:3-SN1	20	3-SN1	LPC	545.34865	3.13	20	20	LPC 20:3-SN1
PE 40:5; PE 18:0 22:5_793.56062_9.25	0.1912192957642811	14.273996444538648	0.653007985086413	0.5265254119552296	0.6731327871403684	-6.510168730910356	PE 40:5; PE 18:0 22:5	PE 40:5	PE 40:5	PE 40:5	PE	40:5	40	5	PE	793.56062	9.25	40	40	PE 40:5
HexCer 18:1;2O/18:0_727.59432_8.67	-0.4384596082747818	14.05950578311898	-0.6738021979641697	0.5136846511755591	0.6596792362465074	-6.512130284971078	HexCer 18:1;2O/18:0	HexCer 18:1 18:0	HexCer 18:1 18:0	HexCer 18:1	HexCer	18:1	18	1	HexCer	727.59432	8.67	18	18	HexCer 18:1
NA_781.78254_8.15	0.07834904348439917	14.007357816783593	0.6280586025895349	0.5421746298040876	0.6844303530712356	-6.513997239007668	NA	NA	NA	NA	NA	NA	NA	NA	NA	781.78254	8.15	NA	NA	NA
NA_709.58456_7.8	0.5656558909586765	12.503242221973666	0.6362217939124294	0.5370255107390698	0.6813658338434971	-6.514156672874058	NA	NA	NA	NA	NA	NA	NA	NA	NA	709.58456	7.8	NA	NA	NA
NA_1004.67818_4.56	0.3484478124204267	11.568737015762027	0.6506330999443646	0.5280037022765871	0.6745178186151165	-6.515084148080145	NA	NA	NA	NA	NA	NA	NA	NA	NA	1004.67818	4.56	NA	NA	NA
NA_650.52653_7.29	0.16335497799495144	16.016490238573454	0.6326270520055784	0.539289537243552	0.6823011330459161	-6.516692065949111	NA	NA	NA	NA	NA	NA	NA	NA	NA	650.52653	7.29	NA	NA	NA
PC O-32:2_715.55159_8.92	-0.21101897546034623	13.451641315952656	-0.6054833342509115	0.5565587132951184	0.6928588063469842	-6.5208450163102345	PC O-32:2	PC 32:2	PC 32:2	PC O-32:2	PC	O-32:2	32	2	PC	715.55159	8.92	32	32	PC O-32:2
NA_307.20516_2.3	0.1368204628794969	16.4635908028097	0.6174036541989435	0.5489372930308021	0.6866535583667783	-6.521020896830567	NA	NA	NA	NA	NA	NA	NA	NA	NA	307.20516	2.3	NA	NA	NA
SM 34:1;O2_702.56698_11.99	-0.10674643536825744	11.7878769303923	-0.6244510418659939	0.5444590532603284	0.6854173000001141	-6.523154635440699	SM 34:1;O2	SM 34:1	SM 34:1	SM 34:1	SM	34:1	34	1	SM	702.56698	11.99	34	34	SM 34:1
NA_567.41961_5.85	0.07101680492426538	13.905586012676952	0.5452661635439771	0.5959345083005861	0.7260029530509281	-6.5233871418544584	NA	NA	NA	NA	NA	NA	NA	NA	NA	567.41961	5.85	NA	NA	NA
NA_769.55933_9.61	-0.22138740938571638	13.081162370288189	-0.6394268604728165	0.5350114857315242	0.6795888178726098	-6.523658427966601	NA	NA	NA	NA	NA	NA	NA	NA	NA	769.55933	9.61	NA	NA	NA
NA_731.72189_8.31	0.07868657658442618	13.497936529213074	0.6462354426259413	0.5307474270764903	0.676504929437795	-6.523742881167197	NA	NA	NA	NA	NA	NA	NA	NA	NA	731.72189	8.31	NA	NA	NA
NA_543.50085_6.73	0.2619481056411066	10.373524044391983	0.6253653123451007	0.543879594841662	0.6854173000001141	-6.525913926903476	NA	NA	NA	NA	NA	NA	NA	NA	NA	543.50085	6.73	NA	NA	NA
NA_737.52817_4.15	-0.4395017422512643	10.869199435100771	-0.6531752466025427	0.5264213874217278	0.6731327871403684	-6.526760361124748	NA	NA	NA	NA	NA	NA	NA	NA	NA	737.52817	4.15	NA	NA	NA
PC 33:2_743.54585_8.1	0.08970353253438583	14.32773005368728	0.5924652877998929	0.5649483856114246	0.7001008467113713	-6.5268202425421045	PC 33:2	PC 33:2	PC 33:2	PC 33:2	PC	33:2	33	2	PC	743.54585	8.1	33	33	PC 33:2
NA_763.54382_7.37	-0.07739626849260915	12.651580177486306	-0.5794215154635572	0.5734233498504582	0.7054082290901493	-6.527873042951825	NA	NA	NA	NA	NA	NA	NA	NA	NA	763.54382	7.37	NA	NA	NA
PI 34:2; PI 16:0 18:2_834.52341_7	0.12137718373266415	15.242233687988339	0.6493086219183684	0.5288291886937819	0.6750674546255453	-6.528224976416526	PI 34:2; PI 16:0 18:2	PI 34:2	PI 34:2	PI 34:2	PI	34:2	34	2	PI	834.52341	7	34	34	PI 34:2
NA_843.53721_9.06	0.09781200184364089	11.38164284339863	0.5695774997958611	0.5798643341381936	0.7109894348227097	-6.528343944779029	NA	NA	NA	NA	NA	NA	NA	NA	NA	843.53721	9.06	NA	NA	NA
NA_510.33719_5.71	-0.13360720815355157	14.063648068104316	-0.5902164358125715	0.5664046552792172	0.7010283704470313	-6.528581436492857	NA	NA	NA	NA	NA	NA	NA	NA	NA	510.33719	5.71	NA	NA	NA
LPE 22:2_533.34706_4.92	0.35102012529150084	10.902193656369015	0.6161920219747117	0.5497092937488075	0.6866535583667783	-6.529223967694489	LPE 22:2	LPE 22:2	LPE 22:2	LPE 22:2	LPE	22:2	22	2	LPE	533.34706	4.92	22	22	LPE 22:2
NA_902.67889_11.19	0.18116122282241148	12.049748886403448	0.5864118448639541	0.5688730043544068	0.7020484764720569	-6.529716128710666	NA	NA	NA	NA	NA	NA	NA	NA	NA	902.67889	11.19	NA	NA	NA
NA_861.66672_11.18	0.13500952688688217	11.42079422244212	0.5873665928548573	0.5682530336951422	0.7017904421918315	-6.529786400232696	NA	NA	NA	NA	NA	NA	NA	NA	NA	861.66672	11.18	NA	NA	NA
NA_384.25662_4.5	-0.19625059215968027	11.135294528446558	-0.6157892115267605	0.5499660818769044	0.6866535583667783	-6.530009275195852	NA	NA	NA	NA	NA	NA	NA	NA	NA	384.25662	4.5	NA	NA	NA
NA_813.54894_8.31	0.10073945174870785	15.314009508847638	0.6009734471808629	0.5594573674547684	0.6955034729931242	-6.530636419741881	NA	NA	NA	NA	NA	NA	NA	NA	NA	813.54894	8.31	NA	NA	NA
Cer 18:1;2O/24:1_647.62114_12.08	-0.18368912656109104	12.400850971290359	-0.6467368752149614	0.5304341661392017	0.676504929437795	-6.53108581068069	Cer 18:1;2O/24:1	Cer 18:1 24:1	Cer 18:1 24:1	Cer 18:1	Cer	18:1	18	1	Cer	647.62114	12.08	18	18	Cer 18:1
NA_448.79937_7.12	0.12898163355748718	11.96457634127875	0.6343165864182995	0.5382247659923634	0.6819643177410657	-6.532432273976346	NA	NA	NA	NA	NA	NA	NA	NA	NA	448.79937	7.12	NA	NA	NA
NA_627.5956_7.84	0.19999883279690447	11.022271230956354	0.6440374479338047	0.5321218401111439	0.6773432110849579	-6.532887504634342	NA	NA	NA	NA	NA	NA	NA	NA	NA	627.5956	7.84	NA	NA	NA
NA_821.7098_14.67	0.08742526481568329	10.836617925625589	0.467502550977029	0.6488299952647136	0.766921544575869	-6.535695139053861	NA	NA	NA	NA	NA	NA	NA	NA	NA	821.7098	14.67	NA	NA	NA
NA_930.58347_5.84	-0.17932590281251656	12.008603815142054	-0.6233735901682109	0.5451423812812963	0.685421052940088	-6.535826775977881	NA	NA	NA	NA	NA	NA	NA	NA	NA	930.58347	5.84	NA	NA	NA
NA_602.52569_23.27	-0.1547306968753313	14.239001639423751	-0.5969163978220232	0.5620720512062096	0.6971816001889659	-6.53661398104792	NA	NA	NA	NA	NA	NA	NA	NA	NA	602.52569	23.27	NA	NA	NA
NA_678.49127_4.88	-0.2762008080615112	11.92609092743136	-0.6115032672412958	0.552702479101888	0.6885600541984133	-6.537020503260223	NA	NA	NA	NA	NA	NA	NA	NA	NA	678.49127	4.88	NA	NA	NA
NA_694.59128_5.87	-0.18724298459110264	9.901078163731581	-0.5984979718547855	0.5610519635239628	0.6969285481446753	-6.539468694616081	NA	NA	NA	NA	NA	NA	NA	NA	NA	694.59128	5.87	NA	NA	NA
NA_419.30323_2.37	-0.13590561432752687	10.978680740188338	-0.5857138069487576	0.5693265108231766	0.7021008523364518	-6.541162314580417	NA	NA	NA	NA	NA	NA	NA	NA	NA	419.30323	2.37	NA	NA	NA
NA_624.53501_9.68	-0.31201720265962435	9.930709301622196	-0.5822089522241614	0.571606526214528	0.7043561521080929	-6.541734233833664	NA	NA	NA	NA	NA	NA	NA	NA	NA	624.53501	9.68	NA	NA	NA
LPE O-20:2_491.3361_5.13	-0.21991972445003366	12.06437459151963	-0.6188917147038097	0.5479899947829384	0.686192750065439	-6.542903687564241	LPE O-20:2	LPE 20:2	LPE 20:2	LPE O-20:2	LPE	O-20:2	20	2	LPE	491.3361	5.13	20	20	LPE O-20:2
NA_388.28755_6.29	0.17551518849948117	14.35071904239704	0.5744175840772248	0.576692636596069	0.7081171986384514	-6.543007346422569	NA	NA	NA	NA	NA	NA	NA	NA	NA	388.28755	6.29	NA	NA	NA
NA_268.21889_4.43	0.08330079366185138	11.420725038790057	0.5304514228238907	0.6058391218951236	0.7338817164516815	-6.545040291656008	NA	NA	NA	NA	NA	NA	NA	NA	NA	268.21889	4.43	NA	NA	NA
PE O-38:5; PE O-18:2 20:3_751.54925_8.91	0.14866816740669922	14.516391497234867	0.6202583846105147	0.5471207815503851	0.686192750065439	-6.545154953961523	PE O-38:5; PE O-18:2 20:3	PE 38:5; PE 18:2 20:3	PE 38:5; PE 18:2 20:3	PE O-38:5	PE	O-38:5	38	5	PE	751.54925	8.91	38	38	PE O-38:5
NA_907.63968_9.11	0.2381911158426005	12.010009798691005	0.6242892421360943	0.5445616370609806	0.6854173000001141	-6.545854603052417	NA	NA	NA	NA	NA	NA	NA	NA	NA	907.63968	9.11	NA	NA	NA
NA_725.5787_7.96	0.4621292669079253	14.909361771561068	0.6144486089533696	0.5508211867966395	0.6872188364124618	-6.54664351560879	NA	NA	NA	NA	NA	NA	NA	NA	NA	725.5787	7.96	NA	NA	NA
NA_1271.76555_6.81	0.08672142196359141	11.723307208031965	0.516391591678983	0.6153157264335448	0.7416790830970322	-6.54667234727898	NA	NA	NA	NA	NA	NA	NA	NA	NA	1271.76555	6.81	NA	NA	NA
NA_812.90194_11.92	-0.08257645044875635	12.918931623705637	-0.5183810739082836	0.6139702897869522	0.7405799823136402	-6.54711931385183	NA	NA	NA	NA	NA	NA	NA	NA	NA	812.90194	11.92	NA	NA	NA
NA_340.29707_7.45	-0.08038546844716675	14.427002230920353	-0.5768771483434487	0.5750844503715806	0.7066505332623451	-6.548373887229777	NA	NA	NA	NA	NA	NA	NA	NA	NA	340.29707	7.45	NA	NA	NA
NA_886.76307_7.46	0.0843576538378392	14.019535469392002	0.619187435325378	0.5478018484396989	0.686192750065439	-6.549143298441192	NA	NA	NA	NA	NA	NA	NA	NA	NA	886.76307	7.46	NA	NA	NA
2-tetracosanamidoethanesulfonic acid_475.36876_6.27	-0.2646067083921707	11.805937826804444	-0.6132223604215994	0.5516040001365121	0.6876931622139874	-6.550392017641284	2-tetracosanamidoethanesulfonic acid	2-tetracosanamidoethanesulfonic acid	2-tetracosanamidoethanesulfonic acid	NA	NA	NA	NA	NA	2-tetracosanamidoethanesulfonic acid	475.36876	6.27	NA	NA	2-tetracosanamidoethanesulfonic acid
NA_376.28753_6.18	-0.228474484482353	13.576586563657298	-0.5042936546768384	0.6235287377187555	0.7494631133171249	-6.551889237218437	NA	NA	NA	NA	NA	NA	NA	NA	NA	376.28753	6.18	NA	NA	NA
NA_824.58562_10.78	-0.10360943259107074	12.56548863901366	-0.5816354373786071	0.5719800837083869	0.7043561521080929	-6.554322002290258	NA	NA	NA	NA	NA	NA	NA	NA	NA	824.58562	10.78	NA	NA	NA
NA_423.23367_4.23	0.10764067017200483	12.250343856013105	0.5643538796532654	0.58329774383605	0.7146861882869251	-6.5584497977397325	NA	NA	NA	NA	NA	NA	NA	NA	NA	423.23367	4.23	NA	NA	NA
SM 18:0;O2/26:2_840.7082_14.3	0.16873871548641226	13.156355734792228	0.5920064339648723	0.565245355746476	0.7001008467113713	-6.558885046491518	SM 18:0;O2/26:2	SM 18:0/26:2	SM 18:0/26:2	SM 18:0	SM	18:0	18	0	SM	840.7082	14.3	18	18	SM 18:0
PE 36:6; PE 14:0 22:6_735.48409_7.15	0.4037505005580777	11.821906626650266	0.600911059140362	0.5594975245272557	0.6955034729931242	-6.5607170791980005	PE 36:6; PE 14:0 22:6	PE 36:6	PE 36:6	PE 36:6	PE	36:6	36	6	PE	735.48409	7.15	36	36	PE 36:6
NA_531.36575_5.31	-0.25109896311374735	11.687625383106985	-0.5515920332523169	0.5917308799523266	0.7224276933227833	-6.5622291572425935	NA	NA	NA	NA	NA	NA	NA	NA	NA	531.36575	5.31	NA	NA	NA
NA_988.6841_5.05	0.44994410192756684	9.117324555091793	0.5974352116907002	0.5617373133014545	0.6971816001889659	-6.562881400448835	NA	NA	NA	NA	NA	NA	NA	NA	NA	988.6841	5.05	NA	NA	NA
NA_900.60728_8.31	-0.1120131979234461	11.323188249780179	-0.5467610945796999	0.5949397131875607	0.725826450088824	-6.563826895416849	NA	NA	NA	NA	NA	NA	NA	NA	NA	900.60728	8.31	NA	NA	NA
NA_549.30331_4.56	-0.1111767468368039	12.033675910784202	-0.5517403952612536	0.5916324769153521	0.7224276933227833	-6.564067873932213	NA	NA	NA	NA	NA	NA	NA	NA	NA	549.30331	4.56	NA	NA	NA
NA_1233.83811_7.52	0.21588387564453368	12.93484783148528	0.5409591977888194	0.5988053581977228	0.7279427414958795	-6.566427997775252	NA	NA	NA	NA	NA	NA	NA	NA	NA	1233.83811	7.52	NA	NA	NA
LPE 24:4_557.34726_4.29	0.12682730347990162	11.413260042835123	0.5224016343874466	0.6112557849807958	0.7388711116399146	-6.566584629545021	LPE 24:4	LPE 24:4	LPE 24:4	LPE 24:4	LPE	24:4	24	4	LPE	557.34726	4.29	24	24	LPE 24:4
NA_778.51371_6.91	0.17056505537616362	11.422843869460667	0.5882498014510463	0.5676798440194624	0.7015898506405511	-6.568544116495843	NA	NA	NA	NA	NA	NA	NA	NA	NA	778.51371	6.91	NA	NA	NA
NA_883.58347_6.93	-0.11551309058714554	11.838561846216706	-0.4739224641803617	0.644380537042491	0.7648380523061672	-6.569428392838785	NA	NA	NA	NA	NA	NA	NA	NA	NA	883.58347	6.93	NA	NA	NA
PC 31:1; PC 15:0 16:1_717.5314_8.85	-0.063291909253317	14.082898946167475	-0.405423893594389	0.6925687080712406	0.7981830994505256	-6.56995369331259	PC 31:1; PC 15:0 16:1	PC 31:1	PC 31:1	PC 31:1	PC	31:1	31	1	PC	717.5314	8.85	31	31	PC 31:1
LPS 18:0_525.30589_3.57	-0.2134879447904704	12.491992994607298	-0.5574969542108899	0.5878209620865447	0.7197119736514825	-6.570034940231072	LPS 18:0	LPS 18:0	LPS 18:0	LPS 18:0	LPS	18:0	18	0	LPS	525.30589	3.57	18	18	LPS 18:0
NA_601.20966_2.76	0.2600622312419224	9.391684377340464	0.5413347005815586	0.598554780247571	0.7279427414958795	-6.5735691427805305	NA	NA	NA	NA	NA	NA	NA	NA	NA	601.20966	2.76	NA	NA	NA
NA_790.58907_8.66	0.2954823632072698	13.725543517933472	0.5731225676113922	0.5775403488333775	0.7086486464133683	-6.577689759635898	NA	NA	NA	NA	NA	NA	NA	NA	NA	790.58907	8.66	NA	NA	NA
NA_795.53891_6.96	-0.16106329177184248	12.320072104553516	-0.5536725959762732	0.59035169878228	0.7217757348032457	-6.577691441831681	NA	NA	NA	NA	NA	NA	NA	NA	NA	795.53891	6.96	NA	NA	NA
NA_887.42207_7.46	-0.08062813897282547	12.801142822478084	-0.5429330314130186	0.5974887971104252	0.7273776660474742	-6.578479170610872	NA	NA	NA	NA	NA	NA	NA	NA	NA	887.42207	7.46	NA	NA	NA
NA_598.49524_17.51	-0.1809872625542565	12.951557996324182	-0.505335483645107	0.6228193485166216	0.7491376389199926	-6.580505687098991	NA	NA	NA	NA	NA	NA	NA	NA	NA	598.49524	17.51	NA	NA	NA
NA_757.77974_8.58	0.06947279313436927	13.799702497040704	0.5197950210856287	0.6130149679286088	0.7399502227717766	-6.585224160562524	NA	NA	NA	NA	NA	NA	NA	NA	NA	757.77974	8.58	NA	NA	NA
PS 34:1; PS 16:0 18:1_761.51919_9.59	0.07281305641096618	11.889648628281522	0.4623028949662418	0.6524441889012498	0.7690684943719577	-6.585478480652818	PS 34:1; PS 16:0 18:1	PS 34:1	PS 34:1	PS 34:1	PS	34:1	34	1	PS	761.51919	9.59	34	34	PS 34:1
NA_785.73091_9.74	0.10538775029775554	11.87782288581823	0.47856610995670984	0.6411711288544955	0.763941620505228	-6.585739151637346	NA	NA	NA	NA	NA	NA	NA	NA	NA	785.73091	9.74	NA	NA	NA
NA_920.68309_3.58	0.2268213169549942	10.73471803247369	0.5210920205238398	0.6121393160737905	0.7394158075346776	-6.585840477031023	NA	NA	NA	NA	NA	NA	NA	NA	NA	920.68309	3.58	NA	NA	NA
SM 42:3;3O_826.65582_7.67	0.18818581569562612	11.68449290199867	0.5230232787641316	0.610836616968538	0.7388711116399146	-6.586000881273478	SM 42:3;3O	SM 42:3	SM 42:3	SM 42:3	SM	42:3	42	3	SM	826.65582	7.67	42	42	SM 42:3
NA_468.35035_7.36	-0.13207170492713047	11.7430462214687	-0.47825063716437327	0.6413889249440847	0.763941620505228	-6.586448822353139	NA	NA	NA	NA	NA	NA	NA	NA	NA	468.35035	7.36	NA	NA	NA
NA_483.275_8.4	0.09969646394517784	11.596303472267106	0.536182461087111	0.6019976369408886	0.7307832010625712	-6.588574149647971	NA	NA	NA	NA	NA	NA	NA	NA	NA	483.275	8.4	NA	NA	NA
NA_844.52019_6.32	0.2421341834706443	14.193428684146937	0.5541481213511431	0.5900367142688128	0.7217757348032457	-6.5888430254818475	NA	NA	NA	NA	NA	NA	NA	NA	NA	844.52019	6.32	NA	NA	NA
PC 16:1 18:2_755.54683_7.88	-0.06708336556191359	17.341921889494714	-0.49422898359583894	0.6304021730714302	0.7545388308381239	-6.588857550107846	PC 16:1 18:2	PC 16:1 18:2	PC 16:1 18:2	PC 16:1 18:2	PC	16:1 18:2	16	1 18	PC	755.54683	7.88	16	16	PC 16:1 18:2
PC 36:5_779.54624_7.72	-0.07516567696227812	18.164941459520872	-0.4774237461242601	0.6419599600531183	0.7640889280632237	-6.588973963406382	PC 36:5	PC 36:5	PC 36:5	PC 36:5	PC	36:5	36	5	PC	779.54624	7.72	36	36	PC 36:5
NA_829.58077_8.73	0.06767052137338625	15.474719786801076	0.47303763998798554	0.6449929306956443	0.764914480863732	-6.589498772548119	NA	NA	NA	NA	NA	NA	NA	NA	NA	829.58077	8.73	NA	NA	NA
NA_801.46013_9.45	0.08793058256449238	12.023280564707465	0.5453208202019456	0.5958981221304549	0.7260029530509281	-6.591246618706148	NA	NA	NA	NA	NA	NA	NA	NA	NA	801.46013	9.45	NA	NA	NA
NA_808.66249_10.45	0.16671279027608554	14.638919389612415	0.47155246186680944	0.6460214480330446	0.765190453010014	-6.5933388147754375	NA	NA	NA	NA	NA	NA	NA	NA	NA	808.66249	10.45	NA	NA	NA
NA_719.18872_4.42	-0.07696877281374287	11.191176299077425	-0.4578340973470975	0.6555577930431402	0.7695482546513289	-6.594811621647809	NA	NA	NA	NA	NA	NA	NA	NA	NA	719.18872	4.42	NA	NA	NA
NA_839.43942_8	0.1358417023924377	11.586801348364896	0.5383088005337717	0.6005755358419105	0.7295754020042554	-6.5965239989028435	NA	NA	NA	NA	NA	NA	NA	NA	NA	839.43942	8	NA	NA	NA
NA_734.48845_6.63	-0.10125578237325959	10.524262151443422	-0.4796572161176666	0.6404181212356543	0.7638506641553754	-6.596719947668235	NA	NA	NA	NA	NA	NA	NA	NA	NA	734.48845	6.63	NA	NA	NA
NA_933.71635_5.86	-0.033936730341922836	11.217791235348235	-0.2633989711773149	0.7968792897960149	0.8702492499818372	-6.597577169791743	NA	NA	NA	NA	NA	NA	NA	NA	NA	933.71635	5.86	NA	NA	NA
LPE 24:4_557.34732_4.46	0.29198898356613545	11.303634378123352	0.4856048401037572	0.6363208709500245	0.7605570661879929	-6.5987001505534995	LPE 24:4	LPE 24:4	LPE 24:4	LPE 24:4	LPE	24:4	24	4	LPE	557.34732	4.46	24	24	LPE 24:4
NA_888.97279_7.83	-0.10040516064175278	12.95985601314433	-0.4140197924571346	0.6864377548540603	0.7937953184094346	-6.599153195559355	NA	NA	NA	NA	NA	NA	NA	NA	NA	888.97279	7.83	NA	NA	NA
NA_553.27973_2.69	0.2901004046789433	13.700221957411808	0.5108990699598	0.6190377934699571	0.7456393168171275	-6.599919358590785	NA	NA	NA	NA	NA	NA	NA	NA	NA	553.27973	2.69	NA	NA	NA
NA_785.85501_9.81	-0.04688809403453625	12.103432073077952	-0.2816965909926488	0.7831553584059011	0.8613196086009524	-6.600590737483768	NA	NA	NA	NA	NA	NA	NA	NA	NA	785.85501	9.81	NA	NA	NA
NA_943.50115_6.91	-0.1075102242372576	13.077106775659756	-0.5308139466643639	0.6055957555562188	0.7338817164516815	-6.602070540239713	NA	NA	NA	NA	NA	NA	NA	NA	NA	943.50115	6.91	NA	NA	NA
NA_640.54244_7.75	0.10653422520257647	10.742446610369763	0.44249061690621605	0.6662997494678136	0.7798765950698925	-6.602139342531735	NA	NA	NA	NA	NA	NA	NA	NA	NA	640.54244	7.75	NA	NA	NA
NA_544.36848_5.29	0.07873624720879878	13.050383178271913	0.4994750207455173	0.6268149288930327	0.7521205709101703	-6.602282462186316	NA	NA	NA	NA	NA	NA	NA	NA	NA	544.36848	5.29	NA	NA	NA
NA_1137.74733_6.85	0.08222792055957083	12.680737900691822	0.307833894546171	0.7636844770479616	0.8475458653657689	-6.603232789167933	NA	NA	NA	NA	NA	NA	NA	NA	NA	1137.74733	6.85	NA	NA	NA
NA_785.81406_9.76	0.060792778733496124	13.13759811832211	0.4413579598447961	0.6670958462512371	0.7798765950698925	-6.603347870837521	NA	NA	NA	NA	NA	NA	NA	NA	NA	785.81406	9.76	NA	NA	NA
NA_789.77228_8.63	0.15650951348977302	12.281988067620718	0.5282643503183829	0.6073083807090092	0.7351401234946758	-6.603483049022982	NA	NA	NA	NA	NA	NA	NA	NA	NA	789.77228	8.63	NA	NA	NA
NA_889.45425_7.83	-0.041804943027230694	12.868592727704591	-0.34459108477521144	0.7365896048803386	0.8276941086418542	-6.604376440643461	NA	NA	NA	NA	NA	NA	NA	NA	NA	889.45425	7.83	NA	NA	NA
NA_789.58543_10.23	-0.15041432144714315	13.85468449043935	-0.4989930620109342	0.6271440773011185	0.7521205709101703	-6.604462903068853	NA	NA	NA	NA	NA	NA	NA	NA	NA	789.58543	10.23	NA	NA	NA
NA_619.6239_14.18	-0.11059526624501503	11.737624732528046	-0.47506408875048756	0.6435908142037348	0.7648380523061672	-6.6060782004119725	NA	NA	NA	NA	NA	NA	NA	NA	NA	619.6239	14.18	NA	NA	NA
PE 36:3; PE 18:1 18:2_741.52889_8.27	-0.07989870888280956	14.087627793567654	-0.40828401064704395	0.6905261887062271	0.7969045475069161	-6.606630403797365	PE 36:3; PE 18:1 18:2	PE 36:3	PE 36:3	PE 36:3	PE	36:3	36	3	PE	741.52889	8.27	36	36	PE 36:3
LPC O-17:0_495.36815_4.62	-0.1083586189557536	11.25225100920582	-0.3853895655516446	0.7069463603080395	0.8071285985335103	-6.60683646605454	LPC O-17:0	LPC 17:0	LPC 17:0	LPC O-17:0	LPC	O-17:0	17	0	LPC	495.36815	4.62	17	17	LPC O-17:0
NA_767.76369_8.84	0.07450226933967694	12.406824744239195	0.339825586384906	0.7400824325330011	0.8291605416377537	-6.607008989516807	NA	NA	NA	NA	NA	NA	NA	NA	NA	767.76369	8.84	NA	NA	NA
NA_776.55245_7.85	0.1377025616425349	14.990946781629672	0.4288493702222729	0.6759157064338241	0.7869557100129322	-6.607459560642254	NA	NA	NA	NA	NA	NA	NA	NA	NA	776.55245	7.85	NA	NA	NA
NA_781.82367_8.18	0.05657178349264279	13.189906914756557	0.45935578308954045	0.6544968023141149	0.7695482546513289	-6.6075619021565934	NA	NA	NA	NA	NA	NA	NA	NA	NA	781.82367	8.18	NA	NA	NA
NA_953.67632_11.19	0.15134140402832436	10.433435849642024	0.4816478226726955	0.6390454211552252	0.7627460372698286	-6.607573675665587	NA	NA	NA	NA	NA	NA	NA	NA	NA	953.67632	11.19	NA	NA	NA
NA_370.34433_6.65	-0.15336879055221694	10.676009211343443	-0.41582956602171883	0.6851499073657901	0.7933670132565342	-6.608042226720917	NA	NA	NA	NA	NA	NA	NA	NA	NA	370.34433	6.65	NA	NA	NA
NA_923.61492_7.18	0.14819387121179237	11.472007287208964	0.4676783325753341	0.6487079754958656	0.766921544575869	-6.608901526594041	NA	NA	NA	NA	NA	NA	NA	NA	NA	923.61492	7.18	NA	NA	NA
NA_902.55039_6.27	-0.09752801450994351	10.913833135759395	-0.3906523023152679	0.7031577673202443	0.8054952827518291	-6.611285170936675	NA	NA	NA	NA	NA	NA	NA	NA	NA	902.55039	6.27	NA	NA	NA
PE O-36:2; PE O-18:1 18:1_729.56563_10.74	0.12172139612721627	16.551043383538303	0.5091338807527334	0.6202363568962956	0.7465565169689027	-6.611312203523274	PE O-36:2; PE O-18:1 18:1	PE 36:2; PE 18:1 18:1	PE 36:2; PE 18:1 18:1	PE O-36:2	PE	O-36:2	36	2	PE	729.56563	10.74	36	36	PE O-36:2
NA_568.39595_5.09	-0.1929141387577102	10.9682737252574	-0.4705761350850178	0.646697993593458	0.7654609653899004	-6.612508334944322	NA	NA	NA	NA	NA	NA	NA	NA	NA	568.39595	5.09	NA	NA	NA
NA_621.28648_4.41	0.07789561069798964	13.601875272236743	0.4614478801039066	0.6530393858746859	0.7690684943719577	-6.614506946968253	NA	NA	NA	NA	NA	NA	NA	NA	NA	621.28648	4.41	NA	NA	NA
